symbol,expiry_date,snapshot_date,futures_price,prev_price,price_chg_pct,open_interest,oi_change,oi_chg_pct,volume_contracts,buildup_type,buildup_strength,company_name,sector,market_cap_tier,is_nifty50,is_banknifty,is_nifty_next50,has_earnings_this_week,earnings_date,days_to_earnings
IDFCFIRSTB,2026-06-30,2026-05-29,71.91,72.13,-0.31,408062900,3830575,0.95,9750,Neutral,Weak,IDFC First Bank,Banking,mid,False,True,False,False,,
IEX,2026-06-30,2026-05-29,129.41,127.63,1.39,68246250,0,0.0,1631,Neutral,Weak,Indian Energy Exchange,Financial Services,mid,False,False,True,False,,
INDHOTEL,2026-06-30,2026-05-29,659.15,668.05,-1.33,21234000,259000,1.23,3210,Neutral,Weak,Indian Hotels,Consumer Goods,mid,False,False,True,False,,
INDIANB,2026-06-30,2026-05-29,820.1,833.6,-1.62,15167000,3807000,33.51,17627,Short Buildup,Moderate,Indian Bank,Banking,mid,False,False,False,False,,
INDIGO,2026-06-30,2026-05-29,4453.0,4593.7,-3.06,7266450,2250,0.03,9839,Neutral,Weak,IndiGo,Consumer Goods,large,True,False,False,False,,
INDUSINDBK,2026-06-30,2026-05-29,923.75,937.2,-1.44,32610900,627900,1.96,5940,Neutral,Weak,IndusInd Bank,Banking,large,False,True,False,False,,
INDUSTOWER,2026-06-30,2026-05-29,446.3,440.0,1.43,91254300,-202300,-0.22,11139,Neutral,Weak,Indus Towers,Telecom,large,False,False,True,False,,
INFY,2026-06-30,2026-05-29,1171.0,1153.6,1.51,86006400,-7178800,-7.7,93435,Short Covering,Moderate,Infosys,Information Technology,large,True,False,False,False,,
IOC,2026-06-30,2026-05-29,141.94,145.14,-2.2,103491375,3519750,3.52,3918,Short Buildup,Moderate,Indian Oil Corporation,Oil & Gas,large,False,False,True,False,,
IREDA,2026-06-30,2026-05-29,126.63,129.93,-2.54,52788450,9880800,23.03,5166,Short Buildup,Strong,IREDA,Financial Services,mid,False,False,False,False,,
IRFC,2026-06-30,2026-05-29,97.0,99.27,-2.29,54417000,2452250,4.72,1419,Short Buildup,Moderate,IRFC,Financial Services,large,False,False,True,False,,
ITC,2026-06-30,2026-05-29,289.95,293.6,-1.24,162009600,2744000,1.72,11039,Neutral,Weak,ITC,Consumer Goods,large,True,False,False,False,,
JINDALSTEL,2026-06-30,2026-05-29,1220.2,1230.2,-0.81,12298750,108750,0.89,3065,Neutral,Weak,Jindal Steel & Power,Metals & Mining,mid,False,False,False,False,,
JIOFIN,2026-06-30,2026-05-29,241.01,245.01,-1.63,164704450,-2267750,-1.36,6553,Neutral,Weak,Jio Financial Services,Financial Services,large,True,False,False,False,,
JSWENERGY,2026-06-30,2026-05-29,597.05,605.25,-1.35,23011000,-821000,-3.44,8247,Long Unwinding,Moderate,JSW Energy,Power,mid,False,False,False,False,,
JSWSTEEL,2026-06-30,2026-05-29,1292.9,1317.5,-1.87,42664050,625050,1.49,4203,Neutral,Weak,JSW Steel,Metals & Mining,large,True,False,False,False,,
JUBLFOOD,2026-06-30,2026-05-29,432.6,429.75,0.66,28768750,-3336250,-10.39,19926,Neutral,Weak,Jubilant Foodworks,Consumer Goods,mid,False,False,False,False,,
KOTAKBANK,2026-06-30,2026-05-29,388.25,391.0,-0.7,181666000,6020000,3.43,10493,Neutral,Weak,Kotak Mahindra Bank,Banking,large,True,True,False,False,,
KPITTECH,2026-06-30,2026-05-29,770.2,757.1,1.73,7508900,-122825,-1.61,3912,Neutral,Weak,KPIT Technologies,Information Technology,mid,False,False,False,False,,
LAURUSLABS,2026-06-30,2026-05-29,1375.0,1389.5,-1.04,17516800,-153000,-0.87,2612,Neutral,Weak,Laurus Labs,Pharmaceuticals,mid,False,False,False,False,,
LICHSGFIN,2026-06-30,2026-05-29,539.35,560.25,-3.73,29673000,-101000,-0.34,4908,Neutral,Weak,LIC Housing Finance,Financial Services,mid,False,False,False,False,,
LICI,2026-06-30,2026-05-29,408.9,832.9,-50.91,21219800,11172000,111.19,5315,Short Buildup,Strong,LIC of India,Financial Services,large,False,False,True,False,,
LT,2026-06-30,2026-05-29,4111.8,4077.1,0.85,13279525,-246050,-1.82,21224,Neutral,Weak,Larsen & Toubro,Infrastructure,large,True,False,False,False,,
LUPIN,2026-06-30,2026-05-29,2282.4,2288.2,-0.25,6639775,-137700,-2.03,3135,Neutral,Weak,Lupin,Pharmaceuticals,large,False,False,True,False,,
M&M,2026-06-30,2026-05-29,3079.3,3146.0,-2.12,17339200,1237800,7.69,27307,Short Buildup,Moderate,Mahindra & Mahindra,Automobile,large,True,False,False,False,,
MANAPPURAM,2026-06-30,2026-05-29,328.15,330.6,-0.74,46581000,-462000,-0.98,1413,Neutral,Weak,Manappuram Finance,Financial Services,mid,False,False,False,False,,
MARICO,2026-06-30,2026-05-29,831.45,838.55,-0.85,16173600,-940800,-5.5,2917,Long Unwinding,Moderate,Marico,Consumer Goods,large,False,False,True,False,,
MARUTI,2026-06-30,2026-05-29,13273.0,13481.0,-1.54,3013200,89450,3.06,12804,Short Buildup,Moderate,Maruti Suzuki,Automobile,large,True,False,False,False,,
MAXHEALTH,2026-06-30,2026-05-29,976.35,1000.45,-2.41,12773250,-875700,-6.42,10394,Long Unwinding,Moderate,Max Healthcare,Healthcare,mid,True,False,True,False,,
MCX,2026-06-30,2026-05-29,2984.4,3176.2,-6.04,11777500,895625,8.23,14964,Short Buildup,Moderate,MCX,Financial Services,mid,False,False,False,False,,
MFSL,2026-06-30,2026-05-29,1689.4,1692.9,-0.21,9868800,151600,1.56,2541,Neutral,Weak,Max Financial Services,Financial Services,mid,False,False,False,False,,
MOTHERSON,2026-06-30,2026-05-29,144.35,142.79,1.09,148282650,473550,0.32,10296,Neutral,Weak,Samvardhana Motherson,Automobile,mid,False,False,False,False,,
MPHASIS,2026-06-30,2026-05-29,2285.4,2244.2,1.84,4239125,41525,0.99,4750,Neutral,Weak,Mphasis,Information Technology,mid,False,False,False,False,,
MUTHOOTFIN,2026-06-30,2026-05-29,3252.4,3328.8,-2.3,3903350,235400,6.42,5878,Short Buildup,Moderate,Muthoot Finance,Financial Services,mid,False,False,True,False,,
NATIONALUM,2026-06-30,2026-05-29,427.35,436.5,-2.1,45131250,500625,1.12,22157,Neutral,Weak,National Aluminium,Metals & Mining,mid,False,False,False,False,,
NAUKRI,2026-06-30,2026-05-29,1005.9,1012.15,-0.62,14572500,297375,2.08,8464,Neutral,Weak,Info Edge,Information Technology,large,False,False,True,False,,
NBCC,2026-06-30,2026-05-29,101.72,100.09,1.63,102238500,2392000,2.4,5362,Long Buildup,Moderate,NBCC,Infrastructure,mid,False,False,False,False,,
NESTLEIND,2026-06-30,2026-05-29,1438.3,1436.9,0.1,12305500,-875500,-6.64,11341,Neutral,Weak,Nestle India,Consumer Goods,large,True,False,False,False,,
NHPC,2026-06-30,2026-05-29,79.05,79.96,-1.14,112640000,-8185600,-6.77,4229,Long Unwinding,Moderate,NHPC,Power,mid,False,False,False,False,,
NMDC,2026-06-30,2026-05-29,89.11,93.0,-4.18,355900500,9173250,2.65,6323,Short Buildup,Moderate,NMDC,Metals & Mining,mid,False,False,False,False,,
NTPC,2026-06-30,2026-05-29,391.3,400.45,-2.28,120303000,-139500,-0.12,7606,Neutral,Weak,NTPC,Power,large,True,False,False,False,,
NYKAA,2026-06-30,2026-05-29,264.55,265.25,-0.26,48171875,-1925000,-3.84,3047,Neutral,Weak,FSN E-Commerce,Consumer Goods,mid,False,False,True,False,,
OBEROIRLTY,2026-06-30,2026-05-29,1688.3,1703.1,-0.87,6371750,164500,2.65,3120,Short Buildup,Moderate,Oberoi Realty,Real Estate,mid,False,False,False,False,,
OFSS,2026-06-30,2026-05-29,10033.5,10207.0,-1.7,1170075,21000,1.83,5132,Neutral,Weak,Oracle Financial Services,Information Technology,large,False,False,True,False,,
ONGC,2026-06-30,2026-05-29,268.4,275.4,-2.54,90011250,2443500,2.79,13204,Short Buildup,Moderate,ONGC,Oil & Gas,large,True,False,False,False,,
PAGEIND,2026-06-30,2026-05-29,38140.0,38210.0,-0.18,286740,4680,1.66,3366,Neutral,Weak,Page Industries,Consumer Goods,mid,False,False,True,False,,
PAYTM,2026-06-30,2026-05-29,1132.3,1137.8,-0.48,16970800,669900,4.11,3830,Neutral,Weak,One97 Communications,Financial Services,mid,False,False,True,False,,
PERSISTENT,2026-06-30,2026-05-29,5190.7,5085.2,2.07,3241200,-95700,-2.87,9246,Short Covering,Moderate,Persistent Systems,Information Technology,mid,False,False,False,False,,
PETRONET,2026-06-30,2026-05-29,273.4,281.05,-2.72,28840100,1825900,6.76,3106,Short Buildup,Moderate,Petronet LNG,Oil & Gas,mid,False,False,False,False,,
PFC,2026-06-30,2026-05-29,429.4,434.7,-1.22,51443600,-1385800,-2.62,7695,Long Unwinding,Moderate,Power Finance Corporation,Financial Services,large,False,False,True,False,,
PIDILITIND,2026-06-30,2026-05-29,1493.7,1493.5,0.01,6270500,-322500,-4.89,4985,Neutral,Weak,Pidilite Industries,Chemicals,large,False,False,True,False,,
PIIND,2026-06-30,2026-05-29,2776.2,2829.1,-1.87,3484250,-118650,-3.29,3315,Long Unwinding,Moderate,PI Industries,Chemicals,mid,False,False,False,False,,
PNB,2026-06-30,2026-05-29,107.0,107.52,-0.48,292144000,1224000,0.42,4546,Neutral,Weak,Punjab National Bank,Banking,mid,False,True,True,False,,
POLYCAB,2026-06-30,2026-05-29,9569.5,9670.5,-1.04,1751750,-24625,-1.39,2982,Neutral,Weak,Polycab India,Consumer Goods,large,False,False,False,False,,
POWERGRID,2026-06-30,2026-05-29,293.9,302.05,-2.7,80579000,4438400,5.83,17051,Short Buildup,Moderate,Power Grid,Power,large,True,False,False,False,,
RBLBANK,2026-06-30,2026-05-29,347.9,351.35,-0.98,65204975,-244475,-0.37,3222,Neutral,Weak,RBL Bank,Banking,mid,False,True,False,False,,
RECLTD,2026-06-30,2026-05-29,339.65,342.35,-0.79,63690200,326200,0.51,5841,Neutral,Weak,REC,Financial Services,large,False,False,True,False,,
RELIANCE,2026-06-30,2026-05-29,1329.9,1362.3,-2.38,113210000,6099500,5.69,42426,Short Buildup,Moderate,Reliance Industries,Oil & Gas,large,True,False,False,False,,
SAIL,2026-06-30,2026-05-29,206.58,207.92,-0.64,174919900,535800,0.31,2258,Neutral,Weak,Steel Authority of India,Metals & Mining,mid,False,False,True,False,,
SBICARD,2026-06-30,2026-05-29,602.0,612.75,-1.75,25839200,282400,1.1,6576,Neutral,Weak,SBI Cards,Financial Services,large,False,False,False,False,,
SBILIFE,2026-06-30,2026-05-29,1847.2,1878.8,-1.68,7953750,57375,0.73,2752,Neutral,Weak,SBI Life Insurance,Financial Services,large,True,False,False,False,,
SBIN,2026-06-30,2026-05-29,973.3,975.4,-0.22,93519000,-144750,-0.15,18095,Neutral,Weak,State Bank of India,Banking,large,True,True,False,False,,
SHREECEM,2026-06-30,2026-05-29,24740.0,25395.0,-2.58,403650,11175,2.85,3004,Short Buildup,Moderate,Shree Cement,Cement,large,False,False,False,False,,
SHRIRAMFIN,2026-06-30,2026-05-29,956.3,970.3,-1.44,39567825,39600,0.1,8040,Neutral,Weak,Shriram Finance,Financial Services,large,True,False,False,False,,
SIEMENS,2026-06-30,2026-05-29,3804.9,3888.2,-2.14,2969925,161350,5.74,10799,Short Buildup,Moderate,Siemens,Infrastructure,large,False,False,True,False,,
SONACOMS,2026-06-30,2026-05-29,613.5,620.8,-1.18,16054850,454475,2.91,2378,Short Buildup,Moderate,Sona BLW Precision,Automobile,mid,False,False,False,False,,
SRF,2026-06-30,2026-05-29,2723.7,2751.0,-0.99,3105400,-266800,-7.91,6142,Long Unwinding,Moderate,SRF,Chemicals,mid,False,False,False,False,,
SUNPHARMA,2026-06-30,2026-05-29,1819.3,1859.6,-2.17,23731050,738850,3.21,13615,Short Buildup,Moderate,Sun Pharmaceutical,Pharmaceuticals,large,True,False,False,False,,
TATACONSUM,2026-06-30,2026-05-29,1192.2,1212.4,-1.67,16085850,1534500,10.55,6974,Short Buildup,Moderate,Tata Consumer Products,Consumer Goods,large,True,False,True,False,,
TATAELXSI,2026-06-30,2026-05-29,4271.0,4279.9,-0.21,1716400,-76100,-4.25,2398,Neutral,Weak,Tata Elxsi,Information Technology,mid,False,False,True,False,,
TATASTEEL,2026-06-30,2026-05-29,206.48,212.52,-2.84,172447000,12152250,7.58,12950,Short Buildup,Moderate,Tata Steel,Metals & Mining,large,True,False,False,False,,
TCS,2026-06-30,2026-05-29,2281.1,2280.6,0.02,40101950,501550,1.27,52497,Neutral,Weak,Tata Consultancy Services,Information Technology,large,True,False,False,False,,
TECHM,2026-06-30,2026-05-29,1483.3,1449.6,2.32,19700400,882000,4.69,6728,Long Buildup,Moderate,Tech Mahindra,Information Technology,large,True,False,False,False,,
TIINDIA,2026-06-30,2026-05-29,3180.4,3239.3,-1.82,2288800,-47400,-2.03,2374,Long Unwinding,Moderate,Tube Investments,Automobile,mid,False,False,False,False,,
TITAN,2026-06-30,2026-05-29,4109.6,4169.8,-1.44,6936650,-81550,-1.16,4965,Neutral,Weak,Titan Company,Consumer Goods,large,True,False,False,False,,
TMPV,2026-06-30,2026-05-29,395.5,402.55,-1.75,64683200,260000,0.4,24797,Neutral,Weak,Tata Motors Passenger Vehicles,Automobile and Auto Components,large,True,False,False,False,,
TORNTPHARM,2026-06-30,2026-05-29,4461.4,4505.9,-0.99,2994375,-249125,-7.68,13580,Long Unwinding,Moderate,Torrent Pharmaceuticals,Pharmaceuticals,mid,False,False,False,False,,
TRENT,2026-06-30,2026-05-29,4265.0,4250.9,0.33,6201400,102700,1.68,8323,Neutral,Weak,Trent,Consumer Services,large,True,False,False,False,,
TVSMOTOR,2026-06-30,2026-05-29,3396.4,3414.0,-0.52,10479525,701750,7.18,9749,Neutral,Weak,TVS Motor Company,Automobile,large,False,False,True,False,,
ULTRACEMCO,2026-06-30,2026-05-29,11615.0,11761.0,-1.24,2359650,-126850,-5.1,15531,Long Unwinding,Moderate,UltraTech Cement,Cement,large,True,False,False,False,,
UNIONBANK,2026-06-30,2026-05-29,169.88,170.15,-0.16,123183150,641625,0.52,7158,Neutral,Weak,Union Bank of India,Banking,mid,False,False,False,False,,
UNOMINDA,2026-06-30,2026-05-29,1115.9,1138.2,-1.96,4602950,238150,5.46,1537,Short Buildup,Moderate,Uno Minda,Automobile,mid,False,False,False,False,,
UPL,2026-06-30,2026-05-29,650.6,661.0,-1.57,25350695,-403790,-1.57,2610,Neutral,Weak,UPL,Chemicals,large,False,False,True,False,,
VBL,2026-06-30,2026-05-29,534.1,537.3,-0.6,44559000,-977625,-2.15,7147,Neutral,Weak,Varun Beverages,Consumer Goods,large,False,False,True,False,,
VEDL,2026-06-30,2026-05-29,350.1,353.4,-0.93,45165100,3658150,8.81,13348,Short Buildup,Moderate,Vedanta,Metals & Mining,large,False,False,True,False,,
VOLTAS,2026-06-30,2026-05-29,1243.0,1262.9,-1.58,9798000,31125,0.32,3864,Neutral,Weak,Voltas,Consumer Goods,mid,False,False,False,False,,
WIPRO,2026-06-30,2026-05-29,188.9,181.54,4.05,251316000,651000,0.26,28199,Neutral,Weak,Wipro,Information Technology,large,True,False,False,False,,
YESBANK,2026-06-30,2026-05-29,23.46,22.96,2.18,1204845100,56011100,4.88,10146,Long Buildup,Moderate,Yes Bank,Banking,mid,False,False,False,False,,
ZYDUSLIFE,2026-06-30,2026-05-29,1091.2,1091.35,-0.01,10853100,594900,5.8,4981,Neutral,Weak,Zydus Lifesciences,Pharmaceuticals,large,False,False,False,False,,
ABCAPITAL,2026-06-30,2026-05-27,367.25,364.8,0.67,53803600,-561100,-1.03,1447,Neutral,Weak,Aditya Birla Capital,Financial Services,mid,False,False,False,False,,
ADANIENT,2026-06-30,2026-05-27,2996.0,2986.0,0.33,18898131,-579375,-2.97,14862,Neutral,Weak,Adani Enterprises,Diversified,large,True,False,False,False,,
ADANIPORTS,2026-06-30,2026-05-27,1831.3,1816.6,0.81,20342825,-9975,-0.05,5046,Neutral,Weak,Adani Ports,Infrastructure,large,True,False,False,False,,
ALKEM,2026-06-30,2026-05-27,5401.5,5420.5,-0.35,1245500,19250,1.57,3315,Neutral,Weak,Alkem Laboratories,Pharmaceuticals,mid,False,False,False,False,,
AMBUJACEM,2026-06-30,2026-05-27,460.55,451.25,2.06,66349500,-1187550,-1.76,9832,Neutral,Weak,Ambuja Cements,Cement,mid,False,False,True,False,,
APOLLOHOSP,2026-06-30,2026-05-27,8340.5,8315.0,0.31,1620375,-16125,-0.99,1574,Neutral,Weak,Apollo Hospitals,Healthcare,large,True,False,False,False,,
ASHOKLEY,2026-06-30,2026-05-27,162.88,160.74,1.33,168290000,590000,0.35,5485,Neutral,Weak,Ashok Leyland,Automobile,mid,False,False,False,False,,
ASIANPAINT,2026-06-30,2026-05-27,2680.3,2646.4,1.28,10997000,-47750,-0.43,4008,Neutral,Weak,Asian Paints,Consumer Goods,large,True,False,False,True,2026-05-29,0.0
ASTRAL,2026-06-30,2026-05-27,1603.7,1565.7,2.43,7028650,0,0.0,2273,Neutral,Weak,Astral,Infrastructure,mid,False,False,False,False,,
AUBANK,2026-06-30,2026-05-27,1013.5,1021.0,-0.73,24768000,233000,0.95,1787,Neutral,Weak,AU Small Finance Bank,Banking,mid,False,True,False,False,,
AUROPHARMA,2026-06-30,2026-05-27,1445.7,1474.2,-1.93,17410250,-586300,-3.26,2951,Long Unwinding,Moderate,Aurobindo Pharma,Pharmaceuticals,mid,False,False,False,False,,
AXISBANK,2026-06-30,2026-05-27,1311.9,1307.0,0.37,58093125,98125,0.17,6437,Neutral,Weak,Axis Bank,Banking,large,True,True,False,False,,
BAJAJ-AUTO,2026-06-30,2026-05-27,10512.0,10292.0,2.14,2436150,51750,2.17,4503,Long Buildup,Moderate,Bajaj Auto,Automobile,large,True,False,False,False,,
BAJAJFINSV,2026-06-30,2026-05-27,1823.1,1810.6,0.69,9319250,71750,0.78,1847,Neutral,Weak,Bajaj Finserv,Financial Services,large,True,False,False,False,,
BAJFINANCE,2026-06-30,2026-05-27,931.45,928.1,0.36,71726250,-324750,-0.45,5424,Neutral,Weak,Bajaj Finance,Financial Services,large,True,False,False,False,,
BANDHANBNK,2026-06-30,2026-05-27,207.11,202.22,2.42,102974400,745200,0.73,4544,Neutral,Weak,Bandhan Bank,Banking,mid,False,True,False,False,,
BANKBARODA,2026-06-30,2026-05-27,273.35,272.85,0.18,118316250,2100150,1.81,3290,Neutral,Weak,Bank of Baroda,Banking,mid,False,False,True,False,,
BEL,2026-06-30,2026-05-27,422.75,423.25,-0.12,105763500,939075,0.9,5582,Neutral,Weak,Bharat Electronics,Capital Goods,large,True,False,False,False,,
BHARTIARTL,2026-06-30,2026-05-27,1867.7,1861.7,0.32,58745150,1754175,3.08,10150,Neutral,Weak,Bharti Airtel,Telecom,large,True,False,False,False,,
BHEL,2026-06-30,2026-05-27,426.4,420.35,1.44,120232875,-527625,-0.44,5193,Neutral,Weak,BHEL,Infrastructure,mid,False,False,True,False,,
BIOCON,2026-06-30,2026-05-27,435.95,439.85,-0.89,40025000,412500,1.04,1367,Neutral,Weak,Biocon,Pharmaceuticals,mid,False,False,False,False,,
BOSCHLTD,2026-06-30,2026-05-27,36310.0,36060.0,0.69,342950,1000,0.29,887,Neutral,Weak,Bosch,Automobile,mid,False,False,True,False,,
BPCL,2026-06-30,2026-05-27,309.7,306.3,1.11,46995125,-9875,-0.02,2480,Neutral,Weak,BPCL,Oil & Gas,large,False,False,False,False,,
BRITANNIA,2026-06-30,2026-05-27,5370.5,5363.5,0.13,2439500,-4500,-0.18,1426,Neutral,Weak,Britannia Industries,Consumer Goods,large,False,False,False,False,,
CAMS,2026-06-30,2026-05-27,790.95,775.05,2.05,5571750,15000,0.27,1913,Neutral,Weak,CAMS,Financial Services,mid,False,False,False,False,,
CANBK,2026-06-30,2026-05-27,135.32,134.26,0.79,236601000,1181250,0.5,2992,Neutral,Weak,Canara Bank,Banking,mid,False,False,True,False,,
CHOLAFIN,2026-06-30,2026-05-27,1591.9,1579.8,0.77,15195625,55000,0.36,1306,Neutral,Weak,Cholamandalam Finance,Financial Services,mid,False,False,True,False,,
CIPLA,2026-06-30,2026-05-27,1417.2,1417.0,0.01,13311375,189375,1.44,2403,Neutral,Weak,Cipla,Pharmaceuticals,large,True,False,False,False,,
COALINDIA,2026-06-30,2026-05-27,458.35,456.55,0.39,84915000,28429650,50.33,95037,Neutral,Weak,Coal India,Metals & Mining,large,True,False,False,False,,
COFORGE,2026-06-30,2026-05-27,1398.8,1424.1,-1.78,14917875,-100500,-0.67,6158,Neutral,Weak,Coforge,Information Technology,mid,False,False,False,False,,
COLPAL,2026-06-30,2026-05-27,2077.8,2072.2,0.27,4767525,-900,-0.02,2689,Neutral,Weak,Colgate Palmolive,Consumer Goods,mid,False,False,True,False,,
CONCOR,2026-06-30,2026-05-27,473.8,479.0,-1.09,23465000,-338750,-1.42,3027,Neutral,Weak,Container Corporation,Infrastructure,mid,False,False,False,False,,
CROMPTON,2026-06-30,2026-05-27,290.75,290.55,0.07,52972200,0,0.0,955,Neutral,Weak,Crompton Greaves Consumer,Consumer Goods,mid,False,False,False,False,,
CUMMINSIND,2026-06-30,2026-05-27,6062.0,5462.0,10.98,3439200,93600,2.8,14697,Long Buildup,Moderate,Cummins India,Infrastructure,mid,False,False,False,False,,
DABUR,2026-06-30,2026-05-27,447.7,450.55,-0.63,21112500,697500,3.42,2460,Neutral,Weak,Dabur India,Consumer Goods,mid,False,False,True,False,,
DALBHARAT,2026-06-30,2026-05-27,1799.4,1794.3,0.28,3514550,15275,0.44,1156,Neutral,Weak,Dalmia Bharat,Cement,mid,False,False,False,False,,
DELHIVERY,2026-06-30,2026-05-27,463.3,467.25,-0.85,28794775,-151475,-0.52,781,Neutral,Weak,Delhivery,Infrastructure,mid,False,False,False,False,,
DIVISLAB,2026-06-30,2026-05-27,6851.0,6800.5,0.74,2209400,15500,0.71,2687,Neutral,Weak,Divis Laboratories,Pharmaceuticals,large,False,False,False,False,,
DLF,2026-06-30,2026-05-27,598.5,593.05,0.92,41341575,725175,1.79,3757,Neutral,Weak,DLF,Real Estate,large,False,False,False,False,,
DRREDDY,2026-06-30,2026-05-27,1323.7,1326.5,-0.21,17196875,-250000,-1.43,2080,Neutral,Weak,Dr Reddys Laboratories,Pharmaceuticals,large,True,False,False,False,,
EICHERMOT,2026-06-30,2026-05-27,7480.5,7412.0,0.92,3129500,-1400,-0.04,3362,Neutral,Weak,Eicher Motors,Automobile,large,True,False,False,False,,
ETERNAL,2026-06-30,2026-05-27,258.52,252.4,2.42,196378925,7010675,3.7,13900,Long Buildup,Moderate,Eternal,Consumer Services,large,True,False,False,False,,
EXIDEIND,2026-06-30,2026-05-27,397.55,368.15,7.99,26271000,5475600,26.33,11947,Long Buildup,Strong,Exide Industries,Automobile,mid,False,False,False,False,,
FEDERALBNK,2026-06-30,2026-05-27,290.45,291.55,-0.38,81145000,2090000,2.64,4238,Neutral,Weak,Federal Bank,Banking,mid,False,True,False,False,,
FORTIS,2026-06-30,2026-05-27,968.85,974.2,-0.55,9164375,-22475,-0.24,977,Neutral,Weak,Fortis Healthcare,Healthcare,mid,False,False,False,False,,
GAIL,2026-06-30,2026-05-27,170.14,168.94,0.71,75858300,132300,0.17,1631,Neutral,Weak,GAIL,Oil & Gas,large,False,False,True,False,,
GODREJCP,2026-06-30,2026-05-27,1051.2,1037.2,1.35,11277500,326500,2.98,2828,Long Buildup,Moderate,Godrej Consumer Products,Consumer Goods,mid,False,False,True,False,,
GODREJPROP,2026-06-30,2026-05-27,1803.8,1771.7,1.81,7704400,-58850,-0.76,3380,Neutral,Weak,Godrej Properties,Real Estate,mid,False,False,False,False,,
GRASIM,2026-06-30,2026-05-27,3195.0,3187.3,0.24,14343000,-218500,-1.5,2606,Neutral,Weak,Grasim Industries,Diversified,large,True,False,False,False,,
